author_id,text,sentiment
3366765473,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1483203407250870274,RT @tobonsanin: Inicié este camino en la política con la convicción de aportar al cambio que necesita Colombia. Recorriendo el país y habla…,joy
1076877578,Gracias @sandrabessudo y @FMalpelo por en tremendo trabajo que realizan día a día en colombia. @CarlosECorreaE @IvanDuque https://t.co/6ZcYwlb6PK,joy
705377511,"RT @YaPaQueHijuep_: No se equivoquen, la campaña no es por @petrogustavo , es por Colombia, es por todos nosotros… Colombia Humana ya! Petr…",joy
278600715,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
204573436,"RT @Jokeraton: ¡Fuerza valientes guerreros, ya somos la 3ra tendencia en Colombia!!!

Reforcemos con 20 twitts más!!!
#PetroEsPacífico ...",joy
301702596,"RT @davidbarguil: @omaryepesalzat Querido Omar, gracias por tu entusiasmo en esta aspiración a la presidencia que llevo con orgullo. Nuestr…",joy
637129096,"RT @petrogustavo: Ellos ahora son, presidente de Chile y vocera del gobierno, hace 11 años, líderes estudiantiles.

Para mí, es hermoso tan…",joy
186554239,"RT @GUSMALDONADOS: Gracias a la gestión del Presidente @IvanDuque , IKEA llega a Colombia, esto es generar confianza en Colombia, sin embar…",joy
4842074434,"RT @Libertadores: 🏆 ¡Duelo de campeones en la Fase 2!

🇵🇾⚽🇨🇴 Se enfrentarán @elClubOlimpia y @nacionaloficial en la CONMEBOL #Libertadores.…",joy
1425882437666676745,"@WannvongN Hola belleza tropical cómo estás de lindo alfin te muestras un poco,eso está bb,que Dios te bendiga bb lindo.un abrazo desde sur América Colombia 🇨🇴😘😘😘😘🥰😍🥰😍🥰🌹🔥🔥🔥🔥😋😋😋😋🍼🍼🍼",joy
581493474,"RT @Boniito_asi: Miren que buen recuerdo, la lucha no es de ahora, la ruana no es de ahora ha sido una constante en la vida de @CarlosAmaya…",joy
994206625132089344,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1481333031461916677,"RT @economia_red: 🥳¡Ya salió el ranking de @repec_org para el mes de enero!🥳 
🤩Puedes verlo completo aquí: https://t.co/1n2vHNG2UF

🙋‍♀️🙋¿A…",joy
224811330,"@RevistaSemana @MAndreaNieto No pues, ¡ qué exitosa es COLOMBIA ! https://t.co/ql4LKQNm6s",joy
850028837966622720,"RT @suarezvacca: Es un honor para nuestra campaña recibir el apoyo de una persona valiosa, promotora de la Paz de Colombia y de la dignidad…",joy
2928721743,"RT @Cementos_Argos: ¡Hoy es jueves de buenas noticias! 🙌🙌
Qué orgullo saber que #EnArgosSomos la empresa más equitativa del sector de la co…",joy
1000574204,"RT @fecorugby: ¡Volamos por el sueño mundialista!
CONFIRMADA NÓMINA TUCANES FEMENINO QUE VIAJARÁ A DUBÁI POR CUPO AL MUNDIAL NUEVA ZELANDA…",joy
581338919,"RT @Joselberrocall2: Canta pinto blanco, hazle honores a tu raza
Y que te acompañe el Nazareno de la Cruz
Y pelea como sabés tú ¡Haz de tu…",joy
1484546329980321793,RT @JUANCAELBROKY: Importante acogida y recibimiento de Guapi al candidato @petrogustavo. Esta campaña está recorriendo todos territorios d…,joy
1433462494463397891,"RT @RoyBarreras: ¡Por toda Colombia se vive, se siente @petrogustavo presidente! Que viva el cambio, que viva el @PactoCol 🇨🇴

#ElPactoEsCo…",joy
1488567685021585408,"RT @petrogustavo: Ellos ahora son, presidente de Chile y vocera del gobierno, hace 11 años, líderes estudiantiles.

Para mí, es hermoso tan…",joy
284746191,"RT @claudiacarrasq: Un día bastante movido en Bogotá. Hoy después de recorrer universidades, medios y empresas, hablando sobre mis propuest…",joy
1049071215661527040,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1275982021249118214,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
4115801098,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1004078880,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1387471991863656453,@TheRealJH24 @MauroGa01212610 @petrogustavo Así se habla! Colombia entera con Petro aunque traten de tapar no será suficiente para que él sea nuestro presidente,joy
850028837966622720,"RT @AngelicaVerbelL: En Planeta Rica inauguramos otra #CasaPetro, conversamos con don Gustavo Petro un hombre ejemplar, el papá de @petrogu…",joy
1213854669568479233,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
732539201904910336,RT @FicoGutierrez: A los empresarios les digo: ¡los necesito; Colombia los necesita! Todos juntos. Desde el que genera un empleo hasta el q…,joy
3337724645,"RT @alexa_sotillo: Me gusta  ver como la gente se reinventa.
Me gusta ver como recoge sus pedazos y hace una mejor escultura.
Me gusta  com…",joy
1275843887337279492,"RT @GUIVALO: Hoy estuve en la reunión de padres de familia del Colegio Castilla IED, ahí estudia Daniel mi hijo, es un excelente colegio, d…",joy
1418235069844570115,"RT @YaPaQueHijuep_: No se equivoquen, la campaña no es por @petrogustavo , es por Colombia, es por todos nosotros… Colombia Humana ya! Petr…",joy
1037500548,RT @infopresidencia: Culmina la visita de trabajo del Presidente @IvanDuque a Europa con grandes logros y beneficios para Colombia como la…,joy
1273759119917408258,@DagoGarciaProd Colombia es ejemplar. https://t.co/fSIu3DRCpJ,joy
547900427,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
716376338115010561,"RT @JERobledo: EXCELENTE el debate de anoche en Hora 20 de la #CoaliciónCentroEsperanza.
SE DEMOSTRÓ QUE SÍ tenemos propuestas serias para…",joy
971615480,RT @Wilson_Villadie: Amo vivir en Cartagena💙 #Cartagena #colombia https://t.co/p7D5vQKZI3,joy
1248290492061749253,Así se habla @juanitacatano  mujeres como usted le urgen a Colombia para darle un giro a la Patria. No puedo votar por usted pero buscaré el apoyo la familia en Cartago Tuluá Palmira y Cali. Votaré para el Senado por @MariaFdaCabal Es hora de hablar sin tapujos ni miedo APLAUSOS https://t.co/6wiZRQEOsV,joy
1414768095852367874,RT @intiasprilla: Entregaremos  1000 camisetas de LUCHA POR COLOMBIA 🇨🇴 entre nuestros seguidores POR TODO EL PAÍS para que se multipliquen…,joy
894917928042319872,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
877715559839879173,"RT @Jokeraton: ¡Fuerza valientes guerreros, ya somos la 3ra tendencia en Colombia!!!

Reforcemos con 20 twitts más!!!
#PetroEsPacífico ...",joy
2321910524,"RT @BickfordTilly: Ya en Bogota Colombia, Bella ciudad que sera la cede del @Foro_MAD del cual es un honor ser parte para unir a los iberoa…",joy
241595672,"RT @LinaPinzonAr: #MIRAaLCampo Un Partido que logró la ley de Emprendimiento en Colombia, fortalecimiento de la generación de empleo y desa…",joy
36429264,"RT @Eclides3: Colombia un orgullo:
El Fiscal anticorrupción,  un corrupto.
""El Padrino"" de la mafia, un General del  Ejército.
Los mayores…",joy
224312249,RT @elcaminoloabre: @Adolfo_Balaguer @HELIODOPTERO Agradecida como Colombiana por su intervención hoy. Europa y el Mundo deben conocer lo q…,joy
43040133,"@DonIzquierdo_ @petrogustavo Yo no cualifico para votar en Colombia, pero les deseo de todo corazón ❤️ mucha suerte y buena vibra para @petrogustavo y para todo el equipo que componen el @PactoCol  Abrazo solidario ❤️ mis cariños.",joy
348250865,"#MeLaJuegoPor la educacion, la ciencia y la tecnologia,  acompañanos y conoce como fue el primer cohete hecho por estudiantes de bachillerato en Colombia!

https://t.co/r4aNgnD9s3",joy
932244688500854784,"RT @RoyBarreras: ¡Por toda Colombia se vive, se siente @petrogustavo presidente! Que viva el cambio, que viva el @PactoCol 🇨🇴

#ElPactoEsCo…",joy
3680473635,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
308716661,"RT @Santorrado: “Mi familia es pequeña, humilde, trabajadora, echados pa’lante”, me decía hace un año Eduardo Rodríguez, un ayudante de obr…",joy
1471320679496757251,Hobi the love i feel  you came until  colombia 💜.                                               Feliz cumpleaños mi solecito hermoso Gracias por ser parte de mi vida por hacerme feliz ayudarme así sea desde la distancia si en tu debut eras hermoso ahora eres un Dios te amo hobi https://t.co/JctXAySzYz,joy
616528135,"RT @charoguerra: ¡Un paso seguro para Colombia!

Vote @OIZuluaga Presidente 

👊🇨🇴👏🗳 https://t.co/sVnF6MHwmh",joy
142504908,"RT @RoyBarreras: ¡Si Tumaco cambia, cambia Colombia!
Desde Radio Mira y Canal 8 Tumaco los invitamos a construir La Paz completa, a derrota…",joy
1079143423519739905,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
241659739,"RT @AlfredoeOrtega: Un honor conocer y escuchar a @Enrique_GomezM, candidato a la Presidencia de Colombia por el @MovSalvacionNal. https://…",joy
1034623031187001344,"RT @RoyBarreras: ¡Por toda Colombia se vive, se siente @petrogustavo presidente! Que viva el cambio, que viva el @PactoCol 🇨🇴

#ElPactoEsCo…",joy
348865297,"RT @RoyBarreras: ¡Por toda Colombia se vive, se siente @petrogustavo presidente! Que viva el cambio, que viva el @PactoCol 🇨🇴

#ElPactoEsCo…",joy
351320112,@OSierrAbogado @USTA_COLOMBIA Cuánta grandeza junta en una imagen!!!,joy
1420471646352248834,"RT @YaPaQueHijuep_: No se equivoquen, la campaña no es por @petrogustavo , es por Colombia, es por todos nosotros… Colombia Humana ya! Petr…",joy
196009674,"RT @PipeDuarte92: Visité las piscinas termales MÁS LINDAS y mas famosas de Colombia, Hotel, Spa, Piscinas, Caminatas y una cascada de 90 me…",joy
867558438,RT @TurismoValle: Queremos compartir con toda nuestra comunidad que nuestra Flor de Luz en #GinebraPuebloMagico está nominada a los [D]arc…,joy
795693891567677441,"RT @maiimelendez: Con tenis blancos se aprende más, obvio.
Que todos lleven tenis blancos al colegio garantiza que la educación en Colombia…",joy
1453536064937857030,RT @AABenedetti: Hoy @petrogustavo inició su visita por Sucre en San Marcos. Colombia será una potencia de la vida. https://t.co/YKgKPsGfsr,joy
1402145683759681536,"RT @DairoChaves2022: ""Este 13 marzo lleve cédula, lapicero, memoria y dignidad""...  

¡Y claro, vote #PactoHistórico para salvar a Colombia…",joy
2165285442,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
196009674,"Visité las piscinas termales MÁS LINDAS y mas famosas de Colombia, Hotel, Spa, Piscinas, Caminatas y una cascada de 90 metros hacen de este lugar un IMPERDIBLE en Colombia. https://t.co/1uXWSJZLtS
#Colombia #travel #visitcolombia #fontur #termales #termalessantarosa #ejecafetero https://t.co/0h1va5t7v5",joy
268101437,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
769191456506580992,"RT @davidbarguil: @omaryepesalzat Querido Omar, gracias por tu entusiasmo en esta aspiración a la presidencia que llevo con orgullo. Nuestr…",joy
1043330541939044352,"RT @SoyElDefensor11: @jarizabaletaf @BrunoRomanohot1 Gran hombre mi presidente @AlvaroUribeVel que humildad la de ese hombre, señor preside…",joy
1539538332,"RT @RoyBarreras: ¡Por toda Colombia se vive, se siente @petrogustavo presidente! Que viva el cambio, que viva el @PactoCol 🇨🇴

#ElPactoEsCo…",joy
3223090624,"RT @charoguerra: ¡Un paso seguro para Colombia!

Vote @OIZuluaga Presidente 

👊🇨🇴👏🗳 https://t.co/sVnF6MHwmh",joy
1395400116194922498,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
871814975760863232,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
224076892,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1394804484866457600,"@JuanAcevedoGar1 @AlvaroUribeVel @CarrillonavasG @MariaFdaCabal @Dorisvalbuenaru @Marbelle30 @RanCarcris Antes de su mandato Colombia estaba a la merced de los narcoterroristas y violadores de las farc, hoy Comunes. Este señor le devolvió la dignidad a muchos colombianos y combatió como se debe a los criminales, con pantalones .. GRACIAS presidente @AlvaroUribeVel 👏👏",joy
143992773,"Hoy estuve en la reunión de padres de familia del Colegio Castilla IED, ahí estudia Daniel mi hijo, es un excelente colegio, de los que hizo Gustavo Petro y como lo podrán apreciar en la foto, todo el mobiliario, tiene las placas de LA COLOMBIA HUMANA. https://t.co/LKaD4WzsBl",joy
1912628412,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1059845814091218944,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
459370427,"RT @IvanDuque: Cumplimos un año del inicio de la vacunación masiva, gratuita y equitativa contra el covid-19 en Colombia; un propósito de p…",joy
1481933921478717440,"RT @valentinacz08: @GloriaCastro402 @PartidoMIRA Que lindo ver en las imágenes del vídeo el producto de mi tierra, Urabá.
Sé que #MIRAalCam…",joy
471219908,"RT @RoyBarreras: ¡Por toda Colombia se vive, se siente @petrogustavo presidente! Que viva el cambio, que viva el @PactoCol 🇨🇴

#ElPactoEsCo…",joy
1195951631688445958,"@LasNoticiasTel Darle una patadita a los corruptos y elegir elegir un nuevo congreso distinto a CD y los partidos de derecha que le siguen, mira, Colombia justa y libre, partidos liberal, conservador y cr.",joy
302068181,@harb1987 El hombre más bello de Colombia,joy
1490546192043937793,"Colombia tiene el poder para escoger ser libre en mayo, confío en mi país y se que la gente no defraudara. 🙌🇨🇴",joy
1219813318535282688,"RT @IvanDuque: Cumplimos un año del inicio de la vacunación masiva, gratuita y equitativa contra el covid-19 en Colombia; un propósito de p…",joy
308134453,"RT @Jokeraton: ""Este 13 marzo lleve cédula, lapicero, memoria y dignidad""...  

¡Y claro, vote #PactoHistórico para salvar a Colombia!

20…",joy
363853758,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1353822520915484676,RT @JUANCAELBROKY: Importante acogida y recibimiento de Guapi al candidato @petrogustavo. Esta campaña está recorriendo todos territorios d…,joy
1009554989277118464,"RT @IvanDuque: Cumplimos un año del inicio de la vacunación masiva, gratuita y equitativa contra el covid-19 en Colombia; un propósito de p…",joy
164054887,RT @OLGUIN_MAYORGA: Dios bendiga a Colombia y lo libre de todo mal y a todos ustedes. Amén https://t.co/Sre8EORbjR,joy
1206261107947712514,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1205198803424423936,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1247442788096118784,"RT @IvanDuque: Cumplimos un año del inicio de la vacunación masiva, gratuita y equitativa contra el covid-19 en Colombia; un propósito de p…",joy
1382707857594970114,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
295647356,@jarizabaletaf #JaimeArizabaletaSomosTodos todo el respaldo a este gran Patriota @jarizabaletaf ojalá en Colombia 🇨🇴 tuviéramos mas como el 💪🏻💪🏻💪🏻💪🏻,joy
602693872,RT @OIZuluaga: Nuestro partido @CeDemocratico se hizo grande llevando soluciones y no especulando. Sigamos trabajando juntos contra el terr…,joy
2306932071,RT @CarlosAmayaR: Vamos a seguir trabajando por la unidad de la @CoaliEsperanza  para sacar adelante a Colombia. ¡Eso es lo que nos pide el…,joy
128265256,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
957757392036515843,"RT @LinaPinzonAr: #MIRAaLCampo Un Partido que logró la ley de Emprendimiento en Colombia, fortalecimiento de la generación de empleo y desa…",joy
522773806,"RT @charoguerra: ¡Un paso seguro para Colombia!

Vote @OIZuluaga Presidente 

👊🇨🇴👏🗳 https://t.co/sVnF6MHwmh",joy
1210247843761545221,"@jarizabaletaf @BrunoRomanohot1 Gran hombre mi presidente @AlvaroUribeVel que humildad la de ese hombre, señor presidente Colombia entera lo admira. #GraciasUribe por ser el defensor de la patria.",joy
1037500548,"RT @JEO1965: Un gusto apoyar a MinHacienda José Manuel Restrepo enpresentación completa de situación económica de Colombia , incluyendo med…",joy
987862494,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
149229841,"RT @infopresidencia: ¡Colombia, juntos lo estamos logrando! Hace un año pusimos las primeras vacunas contra el covid-19 y hoy ya llevamos m…",joy
1491245816199139328,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
271051054,"RT @RoyBarreras: ¡Por toda Colombia se vive, se siente @petrogustavo presidente! Que viva el cambio, que viva el @PactoCol 🇨🇴

#ElPactoEsCo…",joy
1398636421490040838,@dfphotosnature1 @diegoetorres @cuzy317 @MemoGomezFoto @oswaldoaves @BirdingPablo @cesarangeltrips @DavidCasas11 @fe_photo_ @elcielofotograf @Canon_Colombia Me gustaría ver una fotografía de un colibrí de montaña.. a ver si alguien es afortunado y lo logra.,joy
71710204,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
871558703400587268,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1240818235773259776,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1080188745499009024,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
71710204,"RT @RoyBarreras: ¡Por toda Colombia se vive, se siente @petrogustavo presidente! Que viva el cambio, que viva el @PactoCol 🇨🇴

#ElPactoEsCo…",joy
54087525,"@MiguelUribeT Lo dice el nieto del presidente mas folclórico que tuvo Colombia, amigo de narcos, y amante de la vida alegre!!!",joy
316885857,"RT @MargaritaRepo: Sueño con una Colombia de empresarios, sueño con una Colombia próspera y con empleo digno para todos, sueño con una Colo…",joy
1379946109146177537,"Hola, hoy el destino que te invito a conocer es San Andrés, un lugar lleno de paz, donde podrás ver tucanes y distintos tipos de orquídeas. Podrás disfrutar de estos lugares junto con tus hijos. Desconéctate, no te quedes con las ganas y viaja por Colombia.",joy
2614609902,"RT @Jokeraton: ""Este 13 marzo lleve cédula, lapicero, memoria y dignidad""...  

¡Y claro, vote #PactoHistórico para salvar a Colombia!",joy
1207479422040842240,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1018894954704396289,RT @cineindigena: 16 años de labor ininterrumpida difundiendo audiovisuales que tratan temas sobre #PueblosOriginarios del territorio Nacio…,joy
210236642,"@mcmseveriche @agmethescaf Lealtad al proyecto político de Colombia Humana; por ahora está bien. 
¡Adelante Agmeth!",joy
1224559121229393925,"@mtvmiaw Hola gato¡! 😸

Queremos a Las Villa (@lasvillaoficial) como nominadas en los @mtvmiaw #PeticionesMIAW2022 

• Video del año — El Tracatra
• Artista más duro (Colombia) — Las Villa
• Artista Emergente — Las Villa",joy
2398979948,RT @GloriaFlorezSI: Gran recibimiento de Sincelejo a Gustavo Petro. El #PactoHistórico gobernará y hará las transformaciones sociales que n…,joy
1529768496,"RT @tuliorecomienda: ¿LOS 7 CHICHARRONES MÁS RECARNUDOS Y RECROCANTES?

7 chicharrones en 7 ciudades de Colombia! LOS MEJORES: “sin chichar…",joy
463269607,RT @ATLNACIONALCOL_: @Libertadores @elClubOlimpia @nacionaloficial Lindo partido entre el más grande y popular de Colombia 🇨🇴 vs el más gra…,joy
829370282,"Gina Aguirre es una modelo que ha logrado dejar en alto en nombre de Colombia, gracias a su belleza. Conocela en nustra web #sexy #bella #foto #HotSweetHome https://t.co/NhNWFnx9Ia",joy
1446934717677412354,RT @Unipopularcesar: El programa de Ingeniería de Sistemas de @Unipopularcesar obtuvo certificación Huawei ICT Academy logro que le permite…,joy
1203118623583342592,RT @intiasprilla: Entregaremos  1000 camisetas de LUCHA POR COLOMBIA 🇨🇴 entre nuestros seguidores POR TODO EL PAÍS para que se multipliquen…,joy
1397999004563169283,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1448375098369523713,"RT @sumarasamuels: ¡Detengan todo!

La panameña Anuvis Ángulo reforzará al @naloficialfem de la Liga Femenina de Colombia.

Que felicidad e…",joy
850028837966622720,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1885283928,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
92141366,"RT @PrealEd: 🔴EN VIVO

¡ÚNASE! El juego en la educación, familia y espacios públicos en Colombia! Evento organizado junto con @ConsejeriaNi…",joy
1403146114879176706,"RT @RoyBarreras: ¡Por toda Colombia se vive, se siente @petrogustavo presidente! Que viva el cambio, que viva el @PactoCol 🇨🇴

#ElPactoEsCo…",joy
228782160,"RT @GboRosero: Por mujeres como @AidaAvellaE mi voto es por el #PactoHistorico.
El respaldo de una vida de lucha y entrega por Colombia 🇨🇴…",joy
787481690,"RT @LinaPinzonAr: #MIRAaLCampo Un Partido que logró la ley de Emprendimiento en Colombia, fortalecimiento de la generación de empleo y desa…",joy
876256101418885121,"RT @YaPaQueHijuep_: No se equivoquen, la campaña no es por @petrogustavo , es por Colombia, es por todos nosotros… Colombia Humana ya! Petr…",joy
803146124,"RT @IvanDuque: Recibimos con afecto la hospitalidad del Primer Ministro de Países Bajos, @markrutte, un gran amigo de Colombia que nos brin…",joy
1440473992142356484,RT @ALFREDOSAADEV: Agradecido con Dios por este gran respaldo en el valle del cauca y cali que recoge el sentir de las bases del partido Co…,joy
1310756520121044998,"RT @CConciudadanos: 🇨🇴| ¡Lo soñamos y ahora se ha hecho realidad! 

Faltan pocos días para el gran Congreso Colombia Familiar. ⏳

👉 Enlace…",joy
1251895290052980737,"@mtvmiaw Queremos a Las Villa (@lasvillaoficial) como nominadas en los @mtvmiaw #PeticionesMIAW2022 

• Video del año — El Tracatra
• Artista más duro (Colombia) — Las Villa
• Artista Emergente — Las Villa  !",joy
144921687,"RT @MargaritaRepo: Sueño con una Colombia de empresarios, sueño con una Colombia próspera y con empleo digno para todos, sueño con una Colo…",joy
201571927,"RT @RoyBarreras: ¡Por toda Colombia se vive, se siente @petrogustavo presidente! Que viva el cambio, que viva el @PactoCol 🇨🇴

#ElPactoEsCo…",joy
2394386353,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
586861205,"RT @IvanDuque: Muy honrados del productivo encuentro con el Presidente de la @IntlCrimCourt, Piotr Hofmański, a quien le agradecemos el rec…",joy
993530695732645889,"RT @BickfordTilly: Ya en Bogota Colombia, Bella ciudad que sera la cede del @Foro_MAD del cual es un honor ser parte para unir a los iberoa…",joy
221804157,RT @YoSiTeSigoMundo: Me encontré a éstas hermosas Nativas por ahí... y tuve la esperanza de ver  de nuevo a Venezuela y a Colombia Unidas y…,joy
315163546,RT @Margoth04121933: @brisa7766433br1 @olgamariaruiza2 @CNE_COLOMBIA Así es!!!! Para atrás ni para coger impulso!!!!,joy
1304121778357391360,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1198434562570956801,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1037897607471943680,"RT @RoyBarreras: ¡Por toda Colombia se vive, se siente @petrogustavo presidente! Que viva el cambio, que viva el @PactoCol 🇨🇴

#ElPactoEsCo…",joy
2235642886,RT @FicoGutierrez: A los empresarios les digo: ¡los necesito; Colombia los necesita! Todos juntos. Desde el que genera un empleo hasta el q…,joy
1383924080944959488,"RT @Jokeraton: ¡Fuerza valientes guerreros, ya somos la 3ra tendencia en Colombia!!!

Reforcemos con 20 twitts más!!!
#PetroEsPacífico ...",joy
1455874132852215809,"RT @GboRosero: Por mujeres como @AidaAvellaE mi voto es por el #PactoHistorico.
El respaldo de una vida de lucha y entrega por Colombia 🇨🇴…",joy
128097548,"RT @RoyBarreras: ¡Si Tumaco cambia, cambia Colombia!
Desde Radio Mira y Canal 8 Tumaco los invitamos a construir La Paz completa, a derrota…",joy
1449940985794940929,RT @AsmethDiscolo1: @EstelaGomezGom2 @BluRadioCo Si no hay lugar en Colombia que no ame y aclame a Gustavo Petro 😁 https://t.co/pNNQtFpWZt,joy
193774025,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
1034623031187001344,"RT @GboRosero: Por mujeres como @AidaAvellaE mi voto es por el #PactoHistorico.
El respaldo de una vida de lucha y entrega por Colombia 🇨🇴…",joy
1440473992142356484,"RT @maiimelendez: Con tenis blancos se aprende más, obvio.
Que todos lleven tenis blancos al colegio garantiza que la educación en Colombia…",joy
315322161,"j-hope mi amor por ti es tan grande que llegó hasta Colombia,,TE AMOO

#hobisbirthdayaroundtheworld 
#JHOPES_BIRTHDAY_LOVE_FROM_COLOMBIA
#happybirthdayjhope #jhope #제이홉 #방탄소년단제이홉 https://t.co/TRxUxKnYP1",joy
1356343121458700288,"RT @sumarasamuels: ¡Detengan todo!

La panameña Anuvis Ángulo reforzará al @naloficialfem de la Liga Femenina de Colombia.

Que felicidad e…",joy
1473209256,"RT @IvanDuque: Cumplimos un año del inicio de la vacunación masiva, gratuita y equitativa contra el covid-19 en Colombia; un propósito de p…",joy
971615480,"RT @GustavoIgnacioT: Vamos Campanil @FutbolUdeC 🇺🇦💙💛💙💛 con todo en este inicio de campeonato muchachos. Alentando al Foro desde Cartagena,…",joy
589717092,"RT @IvanDuque: Cumplimos un año del inicio de la vacunación masiva, gratuita y equitativa contra el covid-19 en Colombia; un propósito de p…",joy
2843241016,"RT @GboRosero: Por mujeres como @AidaAvellaE mi voto es por el #PactoHistorico.
El respaldo de una vida de lucha y entrega por Colombia 🇨🇴…",joy
2168699269,"RT @ColombiaHumana_: Hoy Jamundí nos hizo saber que quieren un cambio. Lleno total, cientos de corazones que le apuestan a una Colombia com…",joy
